post_url,channel_username,message_id,course,course_match_status,scenario_post_time,scenario_sales_utc_offset_hours,before_72h_amount_kopecks,after_72h_amount_kopecks,before_72h_lines,after_72h_lines,fits_observed_time_bounds,other_observed_activity_posts_around,interpretation,before_72h_case_amount_rub,after_72h_case_amount_rub
https://t.me/chad_protocol/528,chad_protocol,528,AI агенты,family_candidate,2026-08-26 19:16:56,3,15607550,5721250,19,7,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,156075.5,57212.5
https://t.me/postypashki_old/1870,postypashki_old,1870,Backend про,explicit,2026-08-28 19:05:59,3,2990000,3582500,4,4,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,29900.0,35825.0
https://t.me/chad_protocol/529,chad_protocol,529,Аналитика про,family_candidate,2026-08-29 12:17:00,3,1195000,9201650,2,11,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,11950.0,92016.5
https://t.me/chad_protocol/529,chad_protocol,529,ML про,family_candidate,2026-08-29 12:17:00,3,4532500,7067500,6,9,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,45325.0,70675.0
https://t.me/chad_protocol/529,chad_protocol,529,Backend про,family_candidate,2026-08-29 12:17:00,3,747500,3582500,1,4,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,7475.0,35825.0
https://t.me/chad_protocol/529,chad_protocol,529,Алгоритмы про,family_candidate,2026-08-29 12:17:00,3,0,2840000,0,4,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,28400.0
https://t.me/chad_protocol/529,chad_protocol,529,AI агенты,family_candidate,2026-08-29 12:17:00,3,5721250,13456000,7,17,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,57212.5,134560.0
https://t.me/postypashki_old/1872,postypashki_old,1872,Аналитика про,family_candidate,2026-08-29 21:58:58,3,1195000,12780650,2,15,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,11950.0,127806.5
https://t.me/postypashki_old/1872,postypashki_old,1872,ML про,family_candidate,2026-08-29 21:58:58,3,6125000,6772500,8,9,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,61250.0,67725.0
https://t.me/postypashki_old/1872,postypashki_old,1872,Backend про,family_candidate,2026-08-29 21:58:58,3,1642500,3435000,2,4,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,16425.0,34350.0
https://t.me/postypashki_old/1872,postypashki_old,1872,Алгоритмы про,family_candidate,2026-08-29 21:58:58,3,0,3587500,0,5,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,35875.0
https://t.me/postypashki_old/1872,postypashki_old,1872,AI агенты,family_candidate,2026-08-29 21:58:58,3,7263750,13358500,9,17,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,72637.5,133585.0
https://t.me/chad_protocol/531,chad_protocol,531,Аналитика про,family_candidate,2026-08-30 18:47:10,3,2040000,13871650,3,16,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,20400.0,138716.5
https://t.me/chad_protocol/531,chad_protocol,531,ML про,family_candidate,2026-08-30 18:47:10,3,8512500,4435000,11,6,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,85125.0,44350.0
https://t.me/chad_protocol/531,chad_protocol,531,Backend про,family_candidate,2026-08-30 18:47:10,3,895000,8807500,1,11,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,8950.0,88075.0
https://t.me/chad_protocol/531,chad_protocol,531,Алгоритмы про,family_candidate,2026-08-30 18:47:10,3,1395000,3687500,2,5,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,13950.0,36875.0
https://t.me/chad_protocol/531,chad_protocol,531,AI агенты,family_candidate,2026-08-30 18:47:10,3,9269000,7372000,12,9,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,92690.0,73720.0
https://t.me/postypashki_old/1875,postypashki_old,1875,Аналитика про,family_candidate,2026-08-31 17:11:02,3,6119650,14964500,8,17,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,61196.5,149645.0
https://t.me/postypashki_old/1875,postypashki_old,1875,ML про,family_candidate,2026-08-31 17:11:02,3,7067500,6225000,9,8,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,70675.0,62250.0
https://t.me/postypashki_old/1875,postypashki_old,1875,Backend про,family_candidate,2026-08-31 17:11:02,3,3582500,8907500,4,12,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,35825.0,89075.0
https://t.me/postypashki_old/1875,postypashki_old,1875,Алгоритмы про,family_candidate,2026-08-31 17:11:02,3,2840000,4582500,4,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,28400.0,45825.0
https://t.me/postypashki_old/1875,postypashki_old,1875,AI агенты,family_candidate,2026-08-31 17:11:02,3,11766000,3980000,15,5,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,117660.0,39800.0
https://t.me/chad_protocol/535,chad_protocol,535,Аналитика про,family_candidate,2026-09-01 19:07:17,3,12780650,15221000,15,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,127806.5,152210.0
https://t.me/chad_protocol/535,chad_protocol,535,ML про,family_candidate,2026-09-01 19:07:17,3,6772500,7965000,9,10,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,67725.0,79650.0
https://t.me/chad_protocol/535,chad_protocol,535,Backend про,family_candidate,2026-09-01 19:07:17,3,4330000,11591500,5,15,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,43300.0,115915.0
https://t.me/chad_protocol/535,chad_protocol,535,Алгоритмы про,family_candidate,2026-09-01 19:07:17,3,3587500,4535000,5,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,35875.0,45350.0
https://t.me/chad_protocol/535,chad_protocol,535,AI агенты,family_candidate,2026-09-01 19:07:17,3,13456000,5630000,17,8,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,134560.0,56300.0
https://t.me/postypashki_old/1876,postypashki_old,1876,Аналитика про,family_candidate,2026-09-01 20:40:56,3,12780650,16066000,15,19,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,127806.5,160660.0
https://t.me/postypashki_old/1876,postypashki_old,1876,ML про,family_candidate,2026-09-01 20:40:56,3,6772500,7267500,9,9,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,67725.0,72675.0
https://t.me/postypashki_old/1876,postypashki_old,1876,Backend про,family_candidate,2026-09-01 20:40:56,3,3435000,11591500,4,15,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,34350.0,115915.0
https://t.me/postypashki_old/1876,postypashki_old,1876,Алгоритмы про,family_candidate,2026-09-01 20:40:56,3,3587500,4535000,5,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,35875.0,45350.0
https://t.me/postypashki_old/1876,postypashki_old,1876,AI агенты,family_candidate,2026-09-01 20:40:56,3,13358500,3340000,17,5,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,133585.0,33400.0
https://t.me/algoses/620,algoses,620,Аналитика про,family_candidate,2026-09-02 18:21:30,3,13871650,21740000,16,26,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,138716.5,217400.0
https://t.me/algoses/620,algoses,620,ML про,family_candidate,2026-09-02 18:21:30,3,6125000,18457500,8,22,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,61250.0,184575.0
https://t.me/algoses/620,algoses,620,Backend про,family_candidate,2026-09-02 18:21:30,3,8385000,11666500,10,15,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,83850.0,116665.0
https://t.me/algoses/620,algoses,620,Алгоритмы про,family_candidate,2026-09-02 18:21:30,3,3687500,4830000,5,6,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,36875.0,48300.0
https://t.me/algoses/620,algoses,620,AI агенты,family_candidate,2026-09-02 18:21:30,3,7372000,5925000,9,8,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,73720.0,59250.0
https://t.me/postypashki_old/1877,postypashki_old,1877,Аналитика про,family_candidate,2026-09-02 19:06:05,3,13871650,21740000,16,26,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,138716.5,217400.0
https://t.me/postypashki_old/1877,postypashki_old,1877,ML про,family_candidate,2026-09-02 19:06:05,3,4435000,20995000,6,25,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44350.0,209950.0
https://t.me/postypashki_old/1877,postypashki_old,1877,Backend про,family_candidate,2026-09-02 19:06:05,3,8807500,11244000,11,14,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,88075.0,112440.0
https://t.me/postypashki_old/1877,postypashki_old,1877,Алгоритмы про,family_candidate,2026-09-02 19:06:05,3,3687500,5577500,5,7,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,36875.0,55775.0
https://t.me/postypashki_old/1877,postypashki_old,1877,AI агенты,family_candidate,2026-09-02 19:06:05,3,7372000,5925000,9,8,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,73720.0,59250.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Аналитика про,family_candidate,2026-09-03 19:06:06,3,13174500,21947500,15,27,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,131745.0,219475.0
https://t.me/postypashki_old/1878,postypashki_old,1878,ML про,family_candidate,2026-09-03 19:06:06,3,7070000,28707500,9,36,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,70700.0,287075.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Backend про,family_candidate,2026-09-03 19:06:06,3,8907500,14974000,12,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,89075.0,149740.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Алгоритмы про,family_candidate,2026-09-03 19:06:06,3,4582500,5028400,6,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,45825.0,50284.0
https://t.me/postypashki_old/1878,postypashki_old,1878,AI агенты,family_candidate,2026-09-03 19:06:06,3,4480000,13137500,6,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44800.0,131375.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Аналитика про,family_candidate,2026-09-03 19:15:26,3,13174500,22842500,15,28,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,131745.0,228425.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,ML про,family_candidate,2026-09-03 19:15:26,3,7070000,28707500,9,36,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,70700.0,287075.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Backend про,family_candidate,2026-09-03 19:15:26,3,8907500,14974000,12,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,89075.0,149740.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Алгоритмы про,family_candidate,2026-09-03 19:15:26,3,4582500,5028400,6,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,45825.0,50284.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,AI агенты,family_candidate,2026-09-03 19:15:26,3,4480000,13137500,6,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44800.0,131375.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Аналитика про,family_candidate,2026-09-05 18:50:19,3,21740000,8910000,26,11,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,217400.0,89100.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,ML про,family_candidate,2026-09-05 18:50:19,3,20995000,15822500,25,21,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,209950.0,158225.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Backend про,family_candidate,2026-09-05 18:50:19,3,11244000,6517500,14,8,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,112440.0,65175.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Алгоритмы про,family_candidate,2026-09-05 18:50:19,3,5577500,5078400,7,6,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,55775.0,50784.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,AI агенты,family_candidate,2026-09-05 18:50:19,3,5925000,13335000,8,18,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,59250.0,133350.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Аналитика про,family_candidate,2026-09-06 12:06:06,3,24032500,7462500,29,9,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,240325.0,74625.0
https://t.me/postypashki_old/1880,postypashki_old,1880,ML про,family_candidate,2026-09-06 12:06:06,3,23982500,11742500,29,16,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,239825.0,117425.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Backend про,family_candidate,2026-09-06 12:06:06,3,11641500,4227500,14,5,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,116415.0,42275.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Алгоритмы про,family_candidate,2026-09-06 12:06:06,3,5725900,4182500,7,5,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,57259.0,41825.0
https://t.me/postypashki_old/1880,postypashki_old,1880,AI агенты,family_candidate,2026-09-06 12:06:06,3,8312500,11645000,11,16,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,83125.0,116450.0
https://t.me/postypashki_old/1882,postypashki_old,1882,Backend старт,explicit,2026-09-06 18:04:47,3,3137500,895000,4,1,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,31375.0,8950.0
https://t.me/postypashki_old/1882,postypashki_old,1882,Алгоритмы старт,explicit,2026-09-06 18:04:47,3,2937500,3740000,5,5,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,29375.0,37400.0
https://t.me/postypashki_old/1883,postypashki_old,1883,Аналитика про,family_candidate,2026-09-06 20:44:11,3,22842500,4375000,28,5,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,228425.0,43750.0
https://t.me/postypashki_mems/1423,postypashki_mems,1423,Аналитика про,explicit,2026-09-08 17:10:56,3,9755000,2585000,12,3,False,20,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,97550.0,25850.0
https://t.me/postypashki_old/1895,postypashki_old,1895,Алгоритмы про,family_candidate,2026-09-08 18:27:01,3,5825900,2990000,7,4,False,20,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,58259.0,29900.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Аналитика про,family_candidate,2026-09-09 16:33:48,3,6765000,0,8,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,67650.0,0.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,ML про,family_candidate,2026-09-09 16:33:48,3,8710000,0,11,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,87100.0,0.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Backend про,family_candidate,2026-09-09 16:33:48,3,895000,0,1,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,8950.0,0.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Алгоритмы про,family_candidate,2026-09-09 16:33:48,3,5530000,747500,7,1,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,55300.0,7475.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,AI агенты,family_candidate,2026-09-09 16:33:48,3,8562500,0,11,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,85625.0,0.0
https://t.me/algoses/625,algoses,625,Алгоритмы про,explicit,2026-09-09 18:34:11,3,6277500,0,8,0,False,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62775.0,0.0
https://t.me/algoses/626,algoses,626,Алгоритмы про,family_candidate,2026-09-09 19:35:27,3,6277500,0,8,0,False,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62775.0,0.0
https://t.me/chad_protocol/543,chad_protocol,543,Алгоритмы про,explicit,2026-09-09 20:04:50,3,6277500,0,8,0,False,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62775.0,0.0
https://t.me/postypashki_old/1899,postypashki_old,1899,Аналитика про,explicit,2026-09-10 17:06:13,3,3480000,0,4,0,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,34800.0,0.0
