id,mode,userId,course,amount,at,source,status,leadId,refundAmount
hpay_0001,historical,hist_437,ML про,8950.0,2026-08-04T09:08:31,purchases.xlsx; row 2; timezone unspecified,paid,,
hpay_0420,historical,hist_202,Backend про,7475.0,2026-08-25T19:24:14,purchases.xlsx; row 421; timezone unspecified,paid,,
hpay_0421,historical,hist_452,AI агенты,8450.0,2026-08-25T21:09:34,purchases.xlsx; row 422; timezone unspecified,paid,,
hpay_0422,historical,hist_269,Backend про,7475.0,2026-08-25T22:26:03,purchases.xlsx; row 423; timezone unspecified,paid,,
hpay_0423,historical,hist_163,AI агенты,8450.0,2026-08-26T01:23:32,purchases.xlsx; row 424; timezone unspecified,paid,,
hpay_0424,historical,hist_418,Backend про,7475.0,2026-08-26T04:03:43,purchases.xlsx; row 425; timezone unspecified,paid,,
hpay_0425,historical,hist_418,Backend старт,7475.0,2026-08-26T04:03:43,purchases.xlsx; row 426; timezone unspecified,paid,,
hpay_0426,historical,hist_552,Аналитика про,7475.0,2026-08-26T04:37:12,purchases.xlsx; row 427; timezone unspecified,paid,,
hpay_0427,historical,hist_605,Алгоритмы про,8950.0,2026-08-26T07:26:53,purchases.xlsx; row 428; timezone unspecified,paid,,
hpay_0428,historical,hist_178,AI агенты,8950.0,2026-08-26T09:15:13,purchases.xlsx; row 429; timezone unspecified,paid,,
hpay_0429,historical,hist_599,Аналитика старт,8950.0,2026-08-26T12:25:10,purchases.xlsx; row 430; timezone unspecified,paid,,
hpay_0430,historical,hist_466,ML про,8950.0,2026-08-26T13:56:39,purchases.xlsx; row 431; timezone unspecified,paid,,
hpay_0431,historical,hist_255,ML старт,8950.0,2026-08-26T14:52:53,purchases.xlsx; row 432; timezone unspecified,paid,,
hpay_0432,historical,hist_587,AI агенты,8450.0,2026-08-26T21:47:21,purchases.xlsx; row 433; timezone unspecified,paid,,
hpay_0433,historical,hist_136,AI агенты,7475.0,2026-08-27T08:57:04,purchases.xlsx; row 434; timezone unspecified,paid,,
hpay_0434,historical,hist_136,Backend про,7475.0,2026-08-27T08:57:04,purchases.xlsx; row 435; timezone unspecified,paid,,
hpay_0435,historical,hist_506,AI агенты,8950.0,2026-08-27T12:29:06,purchases.xlsx; row 436; timezone unspecified,paid,,
hpay_0436,historical,hist_526,AI агенты,8950.0,2026-08-27T13:32:56,purchases.xlsx; row 437; timezone unspecified,paid,,
hpay_0437,historical,hist_185,AI агенты,6975.0,2026-08-27T14:36:47,purchases.xlsx; row 438; timezone unspecified,paid,,
hpay_0438,historical,hist_185,ML про,6975.0,2026-08-27T14:36:47,purchases.xlsx; row 439; timezone unspecified,paid,,
hpay_0439,historical,hist_568,ML старт,7475.0,2026-08-27T15:10:07,purchases.xlsx; row 440; timezone unspecified,paid,,
hpay_0440,historical,hist_568,Аналитика про,7475.0,2026-08-27T15:10:07,purchases.xlsx; row 441; timezone unspecified,paid,,
hpay_0441,historical,hist_191,AI агенты,7462.5,2026-08-27T15:11:14,purchases.xlsx; row 442; timezone unspecified,paid,,
hpay_0442,historical,hist_191,Алгоритмы,7462.5,2026-08-27T15:11:14,purchases.xlsx; row 443; timezone unspecified,paid,,
hpay_0443,historical,hist_191,Мат анализ,7462.5,2026-08-27T15:11:14,purchases.xlsx; row 444; timezone unspecified,paid,,
hpay_0444,historical,hist_191,Теория вероятностей,7462.5,2026-08-27T15:11:14,purchases.xlsx; row 445; timezone unspecified,paid,,
hpay_0445,historical,hist_39,Мат анализ,9950.0,2026-08-27T17:02:28,purchases.xlsx; row 446; timezone unspecified,paid,,
hpay_0446,historical,hist_61,ML про,6975.0,2026-08-27T19:44:33,purchases.xlsx; row 447; timezone unspecified,paid,,
hpay_0447,historical,hist_61,ML старт,6975.0,2026-08-27T19:44:33,purchases.xlsx; row 448; timezone unspecified,paid,,
hpay_0448,historical,hist_11,ML старт,6975.0,2026-08-27T20:09:27,purchases.xlsx; row 449; timezone unspecified,paid,,
hpay_0449,historical,hist_122,ML про,7475.0,2026-08-27T20:55:44,purchases.xlsx; row 450; timezone unspecified,paid,,
hpay_0450,historical,hist_122,ML старт,7475.0,2026-08-27T20:55:44,purchases.xlsx; row 451; timezone unspecified,paid,,
hpay_0451,historical,hist_177,Аналитика старт,8950.0,2026-08-28T10:47:56,purchases.xlsx; row 452; timezone unspecified,paid,,
hpay_0452,historical,hist_219,Мат анализ,9950.0,2026-08-28T13:23:53,purchases.xlsx; row 453; timezone unspecified,paid,,
hpay_0453,historical,hist_322,ML про,7475.0,2026-08-28T14:03:47,purchases.xlsx; row 454; timezone unspecified,paid,,
hpay_0454,historical,hist_322,Алгоритмы старт,7475.0,2026-08-28T14:03:47,purchases.xlsx; row 455; timezone unspecified,paid,,
hpay_0455,historical,hist_289,AI агенты,8950.0,2026-08-28T16:24:51,purchases.xlsx; row 456; timezone unspecified,paid,,
hpay_0456,historical,hist_29,Backend старт,8450.0,2026-08-28T18:20:56,purchases.xlsx; row 457; timezone unspecified,paid,,
hpay_0457,historical,hist_314,Аналитика старт,8950.0,2026-08-28T18:44:36,purchases.xlsx; row 458; timezone unspecified,paid,,
hpay_0458,historical,hist_236,ML про,7475.0,2026-08-29T05:27:29,purchases.xlsx; row 459; timezone unspecified,paid,,
hpay_0459,historical,hist_340,АВ тестам,5975.0,2026-08-29T09:29:52,purchases.xlsx; row 460; timezone unspecified,paid,,
hpay_0460,historical,hist_340,Аналитика старт,5975.0,2026-08-29T09:29:52,purchases.xlsx; row 461; timezone unspecified,paid,,
hpay_0461,historical,hist_393,Мат анализ,9450.0,2026-08-29T09:45:18,purchases.xlsx; row 462; timezone unspecified,paid,,
hpay_0462,historical,hist_144,Аналитика про,4475.0,2026-08-29T11:51:08,purchases.xlsx; row 463; timezone unspecified,paid,,
hpay_0463,historical,hist_144,Аналитика старт,4475.0,2026-08-29T11:51:08,purchases.xlsx; row 464; timezone unspecified,paid,,
hpay_0464,historical,hist_242,ML про,8950.0,2026-08-29T13:44:52,purchases.xlsx; row 465; timezone unspecified,paid,,
hpay_0465,historical,hist_27,ML про,8950.0,2026-08-29T14:47:39,purchases.xlsx; row 466; timezone unspecified,paid,,
hpay_0466,historical,hist_99,AI агенты,8450.0,2026-08-29T19:35:36,purchases.xlsx; row 467; timezone unspecified,paid,,
hpay_0467,historical,hist_483,AI агенты,8450.0,2026-08-29T19:38:52,purchases.xlsx; row 468; timezone unspecified,paid,,
hpay_0468,historical,hist_432,Backend про,8950.0,2026-08-29T19:39:58,purchases.xlsx; row 469; timezone unspecified,paid,,
hpay_0469,historical,hist_585,AI агенты,6975.0,2026-08-29T19:40:39,purchases.xlsx; row 470; timezone unspecified,paid,,
hpay_0470,historical,hist_585,ML про,6975.0,2026-08-29T19:40:39,purchases.xlsx; row 471; timezone unspecified,paid,,
hpay_0471,historical,hist_285,AI агенты,6975.0,2026-08-30T08:22:49,purchases.xlsx; row 472; timezone unspecified,paid,,
hpay_0472,historical,hist_285,ML про,6975.0,2026-08-30T08:22:49,purchases.xlsx; row 473; timezone unspecified,paid,,
hpay_0473,historical,hist_535,Backend старт,7475.0,2026-08-30T08:24:30,purchases.xlsx; row 474; timezone unspecified,paid,,
hpay_0474,historical,hist_535,Алгоритмы старт,7475.0,2026-08-30T08:24:30,purchases.xlsx; row 475; timezone unspecified,paid,,
hpay_0475,historical,hist_573,AI агенты,8950.0,2026-08-30T09:39:42,purchases.xlsx; row 476; timezone unspecified,paid,,
hpay_0476,historical,hist_531,Backend старт,8950.0,2026-08-30T10:04:17,purchases.xlsx; row 477; timezone unspecified,paid,,
hpay_0477,historical,hist_432,AI агенты,8545.0,2026-08-30T10:31:12,purchases.xlsx; row 478; timezone unspecified,paid,,
hpay_0478,historical,hist_411,AI агенты,8545.0,2026-08-30T11:21:33,purchases.xlsx; row 479; timezone unspecified,paid,,
hpay_0479,historical,hist_284,ML про,6975.0,2026-08-30T11:56:49,purchases.xlsx; row 480; timezone unspecified,paid,,
hpay_0480,historical,hist_534,AI агенты,8450.0,2026-08-30T12:55:04,purchases.xlsx; row 481; timezone unspecified,paid,,
hpay_0481,historical,hist_145,Аналитика про,8950.0,2026-08-30T13:06:05,purchases.xlsx; row 482; timezone unspecified,paid,,
hpay_0482,historical,hist_81,AI агенты,8450.0,2026-08-30T13:44:26,purchases.xlsx; row 483; timezone unspecified,paid,,
hpay_0483,historical,hist_76,Алгоритмы про,6975.0,2026-08-30T14:48:44,purchases.xlsx; row 484; timezone unspecified,paid,,
hpay_0484,historical,hist_76,Аналитика про,6975.0,2026-08-30T14:48:44,purchases.xlsx; row 485; timezone unspecified,paid,,
hpay_0485,historical,hist_565,Алгоритмы про,6975.0,2026-08-30T15:30:24,purchases.xlsx; row 486; timezone unspecified,paid,,
hpay_0486,historical,hist_565,Алгоритмы старт,6975.0,2026-08-30T15:30:24,purchases.xlsx; row 487; timezone unspecified,paid,,
hpay_0487,historical,hist_437,AI агенты,1000.0,2026-08-30T16:16:42,purchases.xlsx; row 488; timezone unspecified,paid,,
hpay_0488,historical,hist_253,AI агенты,8950.0,2026-08-30T17:04:49,purchases.xlsx; row 489; timezone unspecified,paid,,
hpay_0489,historical,hist_241,Backend старт,8950.0,2026-08-30T17:07:59,purchases.xlsx; row 490; timezone unspecified,paid,,
hpay_0490,historical,hist_25,ML про,8450.0,2026-08-30T18:34:15,purchases.xlsx; row 491; timezone unspecified,paid,,
hpay_0491,historical,hist_566,ML про,8450.0,2026-08-30T18:45:42,purchases.xlsx; row 492; timezone unspecified,paid,,
hpay_0492,historical,hist_274,Аналитика про,6975.0,2026-08-30T23:37:30,purchases.xlsx; row 493; timezone unspecified,paid,,
hpay_0493,historical,hist_14,AI агенты,8950.0,2026-08-30T23:52:21,purchases.xlsx; row 494; timezone unspecified,paid,,
hpay_0494,historical,hist_90,Алгоритмы старт,6975.0,2026-08-31T01:05:18,purchases.xlsx; row 495; timezone unspecified,paid,,
hpay_0495,historical,hist_538,Backend старт,7475.0,2026-08-31T06:14:52,purchases.xlsx; row 496; timezone unspecified,paid,,
hpay_0496,historical,hist_538,Алгоритмы старт,7475.0,2026-08-31T06:14:52,purchases.xlsx; row 497; timezone unspecified,paid,,
hpay_0497,historical,hist_157,AI агенты,7475.0,2026-08-31T06:39:53,purchases.xlsx; row 498; timezone unspecified,paid,,
hpay_0498,historical,hist_157,ML про,7475.0,2026-08-31T06:39:53,purchases.xlsx; row 499; timezone unspecified,paid,,
hpay_0499,historical,hist_134,Алгоритмы про,6975.0,2026-08-31T08:06:47,purchases.xlsx; row 500; timezone unspecified,paid,,
hpay_0500,historical,hist_267,Аналитика про,8950.0,2026-08-31T08:26:17,purchases.xlsx; row 501; timezone unspecified,paid,,
hpay_0501,historical,hist_387,AI агенты,8545.0,2026-08-31T09:09:41,purchases.xlsx; row 502; timezone unspecified,paid,,
hpay_0502,historical,hist_403,Backend про,8950.0,2026-08-31T10:18:44,purchases.xlsx; row 503; timezone unspecified,paid,,
hpay_0503,historical,hist_497,Backend про,8950.0,2026-08-31T12:11:14,purchases.xlsx; row 504; timezone unspecified,paid,,
hpay_0504,historical,hist_26,Backend про,8975.0,2026-08-31T14:03:44,purchases.xlsx; row 505; timezone unspecified,paid,,
hpay_0505,historical,hist_26,Дискретка,8975.0,2026-08-31T14:03:44,purchases.xlsx; row 506; timezone unspecified,paid,,
hpay_0506,historical,hist_503,Аналитика про,7471.5,2026-08-31T14:40:32,purchases.xlsx; row 507; timezone unspecified,paid,,
hpay_0507,historical,hist_503,Аналитика старт,7471.5,2026-08-31T14:40:32,purchases.xlsx; row 508; timezone unspecified,paid,,
hpay_0508,historical,hist_4,AI агенты,8950.0,2026-08-31T15:42:34,purchases.xlsx; row 509; timezone unspecified,paid,,
hpay_0509,historical,hist_599,Аналитика про,8950.0,2026-08-31T16:05:26,purchases.xlsx; row 510; timezone unspecified,paid,,
hpay_0510,historical,hist_305,Алгоритмы про,7475.0,2026-08-31T17:03:19,purchases.xlsx; row 511; timezone unspecified,paid,,
hpay_0511,historical,hist_305,Алгоритмы старт,7475.0,2026-08-31T17:03:19,purchases.xlsx; row 512; timezone unspecified,paid,,
hpay_0512,historical,hist_239,Аналитика про,8450.0,2026-08-31T17:06:09,purchases.xlsx; row 513; timezone unspecified,paid,,
hpay_0513,historical,hist_77,Аналитика про,8450.0,2026-08-31T17:54:30,purchases.xlsx; row 514; timezone unspecified,paid,,
hpay_0514,historical,hist_171,Аналитика про,8950.0,2026-08-31T18:20:33,purchases.xlsx; row 515; timezone unspecified,paid,,
hpay_0515,historical,hist_272,Аналитика про,8950.0,2026-08-31T18:34:40,purchases.xlsx; row 516; timezone unspecified,paid,,
hpay_0516,historical,hist_324,AI агенты,8450.0,2026-08-31T19:22:31,purchases.xlsx; row 517; timezone unspecified,paid,,
hpay_0517,historical,hist_301,ML старт,8975.0,2026-08-31T20:57:15,purchases.xlsx; row 518; timezone unspecified,paid,,
hpay_0518,historical,hist_301,Аналитика старт,8975.0,2026-08-31T20:57:15,purchases.xlsx; row 519; timezone unspecified,paid,,
hpay_0519,historical,hist_390,Аналитика старт,8975.0,2026-09-01T02:23:30,purchases.xlsx; row 520; timezone unspecified,paid,,
hpay_0520,historical,hist_189,Аналитика старт,8945.0,2026-09-01T07:49:46,purchases.xlsx; row 521; timezone unspecified,paid,,
hpay_0521,historical,hist_495,ML про,7475.0,2026-09-01T10:30:21,purchases.xlsx; row 522; timezone unspecified,paid,,
hpay_0522,historical,hist_495,ML старт,7475.0,2026-09-01T10:30:21,purchases.xlsx; row 523; timezone unspecified,paid,,
hpay_0523,historical,hist_296,Аналитика старт,8950.0,2026-09-01T10:46:43,purchases.xlsx; row 524; timezone unspecified,paid,,
hpay_0524,historical,hist_195,AI агенты,8450.0,2026-09-01T10:54:53,purchases.xlsx; row 525; timezone unspecified,paid,,
hpay_0525,historical,hist_524,Аналитика про,8945.0,2026-09-01T11:54:01,purchases.xlsx; row 526; timezone unspecified,paid,,
hpay_0526,historical,hist_423,ML про,7475.0,2026-09-01T12:44:58,purchases.xlsx; row 527; timezone unspecified,paid,,
hpay_0527,historical,hist_115,Аналитика про,8945.0,2026-09-01T13:09:50,purchases.xlsx; row 528; timezone unspecified,paid,,
hpay_0528,historical,hist_247,ML про,7475.0,2026-09-01T14:59:35,purchases.xlsx; row 529; timezone unspecified,paid,,
hpay_0529,historical,hist_247,ML старт,7475.0,2026-09-01T14:59:35,purchases.xlsx; row 530; timezone unspecified,paid,,
hpay_0530,historical,hist_144,Аналитика про,8950.0,2026-09-01T15:30:39,purchases.xlsx; row 531; timezone unspecified,paid,,
hpay_0531,historical,hist_547,Backend про,7475.0,2026-09-01T15:53:22,purchases.xlsx; row 532; timezone unspecified,paid,,
hpay_0532,historical,hist_547,Алгоритмы про,7475.0,2026-09-01T15:53:22,purchases.xlsx; row 533; timezone unspecified,paid,,
hpay_0533,historical,hist_226,ML старт,7475.0,2026-09-01T17:03:44,purchases.xlsx; row 534; timezone unspecified,paid,,
hpay_0534,historical,hist_34,Аналитика про,8945.0,2026-09-01T17:23:37,purchases.xlsx; row 535; timezone unspecified,paid,,
hpay_0535,historical,hist_231,Алгоритмы,8245.0,2026-09-01T18:08:01,purchases.xlsx; row 536; timezone unspecified,paid,,
hpay_0536,historical,hist_231,Дискретка,8245.0,2026-09-01T18:08:01,purchases.xlsx; row 537; timezone unspecified,paid,,
hpay_0537,historical,hist_231,Линейная алгебра,8245.0,2026-09-01T18:08:01,purchases.xlsx; row 538; timezone unspecified,paid,,
hpay_0538,historical,hist_231,Мат анализ,8245.0,2026-09-01T18:08:01,purchases.xlsx; row 539; timezone unspecified,paid,,
hpay_0539,historical,hist_231,Теория вероятностей,8245.0,2026-09-01T18:08:01,purchases.xlsx; row 540; timezone unspecified,paid,,
hpay_0540,historical,hist_181,Аналитика про,8950.0,2026-09-01T18:44:37,purchases.xlsx; row 541; timezone unspecified,paid,,
hpay_0541,historical,hist_343,ML старт,8950.0,2026-09-01T19:07:54,purchases.xlsx; row 542; timezone unspecified,paid,,
hpay_0542,historical,hist_114,AI агенты,6975.0,2026-09-01T19:16:56,purchases.xlsx; row 543; timezone unspecified,paid,,
hpay_0543,historical,hist_114,ML про,6975.0,2026-09-01T19:16:56,purchases.xlsx; row 544; timezone unspecified,paid,,
hpay_0544,historical,hist_88,AI агенты,8950.0,2026-09-01T19:27:16,purchases.xlsx; row 545; timezone unspecified,paid,,
hpay_0545,historical,hist_139,AI агенты,6975.0,2026-09-01T20:30:07,purchases.xlsx; row 546; timezone unspecified,paid,,
hpay_0546,historical,hist_139,ML старт,6975.0,2026-09-01T20:30:07,purchases.xlsx; row 547; timezone unspecified,paid,,
hpay_0547,historical,hist_37,Backend про,5750.0,2026-09-02T04:13:14,purchases.xlsx; row 548; timezone unspecified,paid,,
hpay_0548,historical,hist_558,Линейная алгебра,8245.0,2026-09-02T08:49:58,purchases.xlsx; row 549; timezone unspecified,paid,,
hpay_0549,historical,hist_288,Аналитика про,8945.0,2026-09-02T08:57:12,purchases.xlsx; row 550; timezone unspecified,paid,,
hpay_0550,historical,hist_486,Backend про,8950.0,2026-09-02T09:28:52,purchases.xlsx; row 551; timezone unspecified,paid,,
hpay_0551,historical,hist_555,Алгоритмы про,7475.0,2026-09-02T09:38:46,purchases.xlsx; row 552; timezone unspecified,paid,,
hpay_0552,historical,hist_555,Алгоритмы старт,7475.0,2026-09-02T09:38:46,purchases.xlsx; row 553; timezone unspecified,paid,,
hpay_0553,historical,hist_551,Backend про,8950.0,2026-09-02T09:58:19,purchases.xlsx; row 554; timezone unspecified,paid,,
hpay_0554,historical,hist_419,ML про,7475.0,2026-09-02T10:06:52,purchases.xlsx; row 555; timezone unspecified,paid,,
hpay_0555,historical,hist_419,Алгоритмы про,7475.0,2026-09-02T10:06:52,purchases.xlsx; row 556; timezone unspecified,paid,,
hpay_0556,historical,hist_182,Backend про,8950.0,2026-09-02T10:14:11,purchases.xlsx; row 557; timezone unspecified,paid,,
hpay_0557,historical,hist_244,Алгоритмы старт,8950.0,2026-09-02T10:24:40,purchases.xlsx; row 558; timezone unspecified,paid,,
hpay_0558,historical,hist_50,Алгоритмы старт,8950.0,2026-09-02T10:32:55,purchases.xlsx; row 559; timezone unspecified,paid,,
hpay_0559,historical,hist_541,Алгоритмы старт,7475.0,2026-09-02T10:48:17,purchases.xlsx; row 560; timezone unspecified,paid,,
hpay_0560,historical,hist_541,Аналитика старт,7475.0,2026-09-02T10:48:17,purchases.xlsx; row 561; timezone unspecified,paid,,
hpay_0561,historical,hist_523,Backend про,8450.0,2026-09-02T11:00:48,purchases.xlsx; row 562; timezone unspecified,paid,,
hpay_0562,historical,hist_266,Мат анализ,10000.0,2026-09-02T11:33:22,purchases.xlsx; row 563; timezone unspecified,paid,,
hpay_0563,historical,hist_128,Аналитика про,8945.0,2026-09-02T11:55:47,purchases.xlsx; row 564; timezone unspecified,paid,,
hpay_0564,historical,hist_385,АВ тестам,5975.0,2026-09-02T14:17:34,purchases.xlsx; row 565; timezone unspecified,paid,,
hpay_0565,historical,hist_385,Аналитика старт,5975.0,2026-09-02T14:17:34,purchases.xlsx; row 566; timezone unspecified,paid,,
hpay_0566,historical,hist_355,Backend про,8450.0,2026-09-02T14:30:26,purchases.xlsx; row 567; timezone unspecified,paid,,
hpay_0567,historical,hist_572,Аналитика про,8945.0,2026-09-02T14:54:22,purchases.xlsx; row 568; timezone unspecified,paid,,
hpay_0568,historical,hist_422,Теория вероятностей,9450.0,2026-09-02T15:30:05,purchases.xlsx; row 569; timezone unspecified,paid,,
hpay_0569,historical,hist_493,Линейная алгебра,9950.0,2026-09-02T16:44:53,purchases.xlsx; row 570; timezone unspecified,paid,,
hpay_0570,historical,hist_264,Backend про,4225.0,2026-09-02T18:37:57,purchases.xlsx; row 571; timezone unspecified,paid,,
hpay_0571,historical,hist_264,Алгоритмы,4225.0,2026-09-02T18:37:57,purchases.xlsx; row 572; timezone unspecified,paid,,
hpay_0572,historical,hist_6,Аналитика про,8450.0,2026-09-02T19:16:28,purchases.xlsx; row 573; timezone unspecified,paid,,
hpay_0573,historical,hist_404,Алгоритмы про,7475.0,2026-09-02T19:30:00,purchases.xlsx; row 574; timezone unspecified,paid,,
hpay_0574,historical,hist_35,Backend про,4225.0,2026-09-02T22:38:59,purchases.xlsx; row 575; timezone unspecified,paid,,
hpay_0575,historical,hist_450,Backend про,8950.0,2026-09-03T06:06:37,purchases.xlsx; row 576; timezone unspecified,paid,,
hpay_0576,historical,hist_504,Аналитика старт,5975.0,2026-09-03T06:27:49,purchases.xlsx; row 577; timezone unspecified,paid,,
hpay_0577,historical,hist_273,ML про,8950.0,2026-09-03T08:17:51,purchases.xlsx; row 578; timezone unspecified,paid,,
hpay_0578,historical,hist_508,Backend про,5750.0,2026-09-03T08:29:32,purchases.xlsx; row 579; timezone unspecified,paid,,
hpay_0579,historical,hist_395,ML про,8950.0,2026-09-03T11:18:32,purchases.xlsx; row 580; timezone unspecified,paid,,
hpay_0580,historical,hist_271,ML про,7475.0,2026-09-03T12:55:50,purchases.xlsx; row 581; timezone unspecified,paid,,
hpay_0581,historical,hist_271,Алгоритмы про,7475.0,2026-09-03T12:55:50,purchases.xlsx; row 582; timezone unspecified,paid,,
hpay_0582,historical,hist_9,Аналитика про,8950.0,2026-09-03T14:55:45,purchases.xlsx; row 583; timezone unspecified,paid,,
hpay_0583,historical,hist_205,Аналитика про,8950.0,2026-09-03T15:01:50,purchases.xlsx; row 584; timezone unspecified,paid,,
hpay_0584,historical,hist_230,Аналитика про,8950.0,2026-09-03T15:07:18,purchases.xlsx; row 585; timezone unspecified,paid,,
hpay_0585,historical,hist_330,Аналитика про,7475.0,2026-09-03T15:10:16,purchases.xlsx; row 586; timezone unspecified,paid,,
hpay_0586,historical,hist_330,Аналитика старт,7475.0,2026-09-03T15:10:16,purchases.xlsx; row 587; timezone unspecified,paid,,
hpay_0587,historical,hist_376,К ВУЗу,6950.0,2026-09-03T15:43:04,purchases.xlsx; row 588; timezone unspecified,paid,,
hpay_0588,historical,hist_352,Алгоритмы про,8450.0,2026-09-03T16:22:06,purchases.xlsx; row 589; timezone unspecified,paid,,
hpay_0589,historical,hist_345,Аналитика про,8950.0,2026-09-03T16:33:15,purchases.xlsx; row 590; timezone unspecified,paid,,
hpay_0590,historical,hist_252,Backend про,8950.0,2026-09-03T16:36:15,purchases.xlsx; row 591; timezone unspecified,paid,,
hpay_0591,historical,hist_318,Аналитика про,8450.0,2026-09-03T17:23:38,purchases.xlsx; row 592; timezone unspecified,paid,,
hpay_0592,historical,hist_402,ML про,8450.0,2026-09-03T17:30:08,purchases.xlsx; row 593; timezone unspecified,paid,,
hpay_0593,historical,hist_594,AI агенты,5000.0,2026-09-03T18:16:38,purchases.xlsx; row 594; timezone unspecified,paid,,
hpay_0594,historical,hist_561,Теория вероятностей,18900.0,2026-09-03T18:55:28,purchases.xlsx; row 595; timezone unspecified,paid,,
hpay_0595,historical,hist_409,AI агенты,5000.0,2026-09-03T21:58:56,purchases.xlsx; row 596; timezone unspecified,paid,,
hpay_0596,historical,hist_3,АВ тестам,5975.0,2026-09-03T22:47:02,purchases.xlsx; row 597; timezone unspecified,paid,,
hpay_0597,historical,hist_601,AI агенты,7475.0,2026-09-04T04:51:49,purchases.xlsx; row 598; timezone unspecified,paid,,
hpay_0598,historical,hist_601,ML про,7475.0,2026-09-04T04:51:49,purchases.xlsx; row 599; timezone unspecified,paid,,
hpay_0599,historical,hist_601,ML старт,7475.0,2026-09-04T04:51:49,purchases.xlsx; row 600; timezone unspecified,paid,,
hpay_0600,historical,hist_363,Backend про,8945.0,2026-09-04T06:28:52,purchases.xlsx; row 601; timezone unspecified,paid,,
hpay_0601,historical,hist_124,Линейная алгебра,9950.0,2026-09-04T06:34:32,purchases.xlsx; row 602; timezone unspecified,paid,,
hpay_0602,historical,hist_490,AI агенты,8450.0,2026-09-04T10:01:44,purchases.xlsx; row 603; timezone unspecified,paid,,
hpay_0603,historical,hist_326,Аналитика про,7475.0,2026-09-04T10:55:46,purchases.xlsx; row 604; timezone unspecified,paid,,
hpay_0604,historical,hist_326,Аналитика старт,7475.0,2026-09-04T10:55:46,purchases.xlsx; row 605; timezone unspecified,paid,,
hpay_0605,historical,hist_590,Backend про,8945.0,2026-09-04T11:04:11,purchases.xlsx; row 606; timezone unspecified,paid,,
hpay_0606,historical,hist_379,Аналитика про,7475.0,2026-09-04T11:44:55,purchases.xlsx; row 607; timezone unspecified,paid,,
hpay_0607,historical,hist_317,Аналитика про,8950.0,2026-09-04T13:16:14,purchases.xlsx; row 608; timezone unspecified,paid,,
hpay_0608,historical,hist_354,Дискретка,8245.0,2026-09-04T13:47:25,purchases.xlsx; row 609; timezone unspecified,paid,,
hpay_0609,historical,hist_383,Аналитика про,8950.0,2026-09-04T14:11:02,purchases.xlsx; row 610; timezone unspecified,paid,,
hpay_0610,historical,hist_375,Алгоритмы про,7000.0,2026-09-04T14:19:28,purchases.xlsx; row 611; timezone unspecified,paid,,
hpay_0611,historical,hist_582,Аналитика старт,8950.0,2026-09-04T15:03:52,purchases.xlsx; row 612; timezone unspecified,paid,,
hpay_0612,historical,hist_378,Аналитика про,8950.0,2026-09-04T15:08:47,purchases.xlsx; row 613; timezone unspecified,paid,,
hpay_0613,historical,hist_28,Аналитика про,7475.0,2026-09-04T15:15:34,purchases.xlsx; row 614; timezone unspecified,paid,,
hpay_0614,historical,hist_28,Аналитика старт,7475.0,2026-09-04T15:15:34,purchases.xlsx; row 615; timezone unspecified,paid,,
hpay_0615,historical,hist_302,Аналитика про,7475.0,2026-09-04T15:20:47,purchases.xlsx; row 616; timezone unspecified,paid,,
hpay_0616,historical,hist_303,ML про,7475.0,2026-09-04T15:21:52,purchases.xlsx; row 617; timezone unspecified,paid,,
hpay_0617,historical,hist_303,ML старт,7475.0,2026-09-04T15:21:52,purchases.xlsx; row 618; timezone unspecified,paid,,
hpay_0618,historical,hist_15,Аналитика про,8450.0,2026-09-04T15:26:00,purchases.xlsx; row 619; timezone unspecified,paid,,
hpay_0619,historical,hist_197,AI агенты,7475.0,2026-09-04T15:39:31,purchases.xlsx; row 620; timezone unspecified,paid,,
hpay_0620,historical,hist_197,Backend про,7475.0,2026-09-04T15:39:31,purchases.xlsx; row 621; timezone unspecified,paid,,
hpay_0621,historical,hist_574,ML про,7475.0,2026-09-04T16:29:01,purchases.xlsx; row 622; timezone unspecified,paid,,
hpay_0622,historical,hist_198,Аналитика старт,7475.0,2026-09-04T16:44:57,purchases.xlsx; row 623; timezone unspecified,paid,,
hpay_0623,historical,hist_576,ML старт,7475.0,2026-09-04T17:26:34,purchases.xlsx; row 624; timezone unspecified,paid,,
hpay_0624,historical,hist_471,Линейная алгебра,9950.0,2026-09-04T18:12:51,purchases.xlsx; row 625; timezone unspecified,paid,,
hpay_0625,historical,hist_428,ML про,8950.0,2026-09-04T18:33:44,purchases.xlsx; row 626; timezone unspecified,paid,,
hpay_0626,historical,hist_428,ML старт,8950.0,2026-09-04T18:33:44,purchases.xlsx; row 627; timezone unspecified,paid,,
hpay_0627,historical,hist_94,Backend про,8950.0,2026-09-04T18:49:47,purchases.xlsx; row 628; timezone unspecified,paid,,
hpay_0628,historical,hist_1,Аналитика старт,8950.0,2026-09-04T19:30:57,purchases.xlsx; row 629; timezone unspecified,paid,,
hpay_0629,historical,hist_384,Аналитика про,8450.0,2026-09-04T20:38:50,purchases.xlsx; row 630; timezone unspecified,paid,,
hpay_0630,historical,hist_43,АВ тестам,6475.0,2026-09-05T07:16:30,purchases.xlsx; row 631; timezone unspecified,paid,,
hpay_0631,historical,hist_43,Аналитика старт,6475.0,2026-09-05T07:16:30,purchases.xlsx; row 632; timezone unspecified,paid,,
